course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
5375,Squaw Creek Golf Course,Marion,Iowa,Hwy 13,52302,-91.5504067,42.0336821,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6665,111,70.50,72,6313,109,69.70,73,5627,112,70.40
5377,American Legion Memorial Golf Course,Marshalltown,Iowa,1301 S 6th St,50158,-92.92256069999999,42.0319256,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6224,115,69.50,70,5890,111,68.00,71,5273,105,64.80
5381,Five By Eighty Country Club,Menlo,Iowa,1086 State Hwy 25,50164,-94.45272299999999,41.4909999,9,Semi-Private,year round,1,12,36,3228,113,35.10,36,3074,109,34.50,38,2760,111,34.60
5387,Hillcrest Country Club,Mount Vernon,Iowa,203 Country Club Dr,52314,-91.40375809999999,41.9130805,9,Semi-Private,Open: 3/01 Closed: 11/01,3,10,35,2521,104,33.00,35,2482,104,32.90,35,2282,105,33.60
5389,Geneva Golf & Country Club,Muscatine,Iowa,3100 Bidwell Rd,52761,-91.0556955,41.44823270000001,18,Private,Open: 4/01 Closed: 11/15,4,11,71,6418,128,70.50,71,6095,123,69.30,71,5087,118,68.80
5396,New Hampton Golf & Country Club,New Hampton,Iowa,2074 Panora,50659,-92.2453187,43.0572461,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,2974,119,34.40,36,2832,114,33.60,36,2459,114,34.10
5402,Quail Creek Golf Course,North Liberty,Iowa,700 Club House Rd NE,52317,-91.61069499999999,41.734236,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3523,124,36.80,36,3397,118,36.20,36,2728,118,37.30
5406,Hickory Grove Golf Club,Oelwein,Iowa,1509 Outer Rd,50662,-91.9018622,42.6492935,9,Semi-Private,Open: 3/15 Closed: 11/01,3,10,36,3485,125,36.30,36,3331,124,35.70,39,3120,123,39.20
5409,Brooks Golf Club,Okoboji,Iowa,Hwy 71 No,51355,-95.1287985,43.383707,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6361,117,69.50,70,5899,114,68.50,70,5109,114,69.60
5411,Landsmeer Golf Club,Orange City,Iowa,902 7th St NE,51041,-96.04380689999999,43.011495,18,Public,Open: 4/15 Closed: 11/01,4,10,71,6370,120,70.60,71,6008,117,69.20,71,5252,120,70.00
5414,Edmundson Golf Course,Oskaloosa,Iowa,1608 Edmondson Dr,52577,-92.6588233,41.2814884,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6031,116,68.60,70,5668,113,66.90,70,4701,112,66.90
5415,Elmhurst Country Club,Oskaloosa,Iowa,2214 S 11th St,52577,-92.63119909999999,41.275048,18,Private,year round,1,12,72,6382,128,71.90,72,6003,123,70.00,74,4888,117,69.20
5416,Ottumwa Country Club,Ottumwa,Iowa,304 E Golf Ave,52501,-92.4018244,41.041794,18,Private,year round,1,12,72,6363,124,71.80,72,5995,119,70.60,71,5211,113,71.26
5417,Ottumwa Municipal Golf Course,Ottumwa,Iowa,13120 Angle Rd,52501,-92.412515,41.081063,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6335,118,70.40,70,6030,116,69.60,70,4954,102,66.70
5418,Lake Panorama National Golf Course,Panora,Iowa,5071 Clover Ridge Rd,50216,-94.38919969999999,41.7122542,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,7024,131,73.20,72,6729,128,72.10,72,5765,121,73.20
5421,Bos Landen Golf Club,Pella,Iowa,2411 Bos Landen Dr,50219,-92.9461282,41.3899045,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6932,133,73.50,72,6480,130,71.40,72,5155,122,70.90
5423,Thunder Hills Country Club,Peosta,Iowa,16600 Thunder Hills Rd,52068,-90.81685209999999,42.4514113,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6365,125,71.00,71,6055,121,69.60,73,5166,118,69.40
5424,Timberline Golf Course,Peosta,Iowa,19804 E Pleasant Grove Rd,52068,-90.87580659999999,42.3894023,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6545,119,71.40,72,6144,116,70.80,73,5318,113,73.50
5426,Copper Creek Golf Course,Pleasant Hill,Iowa,4815 Copper Creek Dr,50317,-93.52055879999999,41.6048668,18,Public,Open: 3/01 Closed: 10/31,3,10,71,6338,119,70.40,71,6008,114,68.50,71,4790,109,66.60
5427,Davenport Country Club,Pleasant Valley,Iowa,25500 Valley Dr,52767,-90.4090997,41.5813914,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6468,130,72.20,71,6162,127,70.80,72,5009,122,71.00
5433,Red Oak Country Club,Red Oak,Iowa,Old Hwy 34 E of City,51566,-95.2258111,41.0099407,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6231,122,70.30,72,5754,117,68.20,72,5057,111,69.20
5446,Sanborn Golf & Country Club,Sanborn,Iowa,Miller Park Dr,51248,-95.66602069999999,43.1786279,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3123,112,36.20,36,3025,110,34.80,36,2728,114,35.80
5452,Wildcat Golf Course,Shellsburg,Iowa,100 Wildcat Trl,52332,-91.8770618,42.0882709,9,Public,year round,1,12,35,3012,116,34.30,35,2865,114,33.80,35,2238,109,34.80
5455,Fremont County Recreation Area,Sidney,Iowa,Route 1,51652,-95.64749590000001,40.7483337,9,Public,Open: 4/01 Closed: 11/01,4,10,35,3099,118,34.90,35,3002,116,34.30,37,2700,112,34.40
5460,Sioux City Country Club,Sioux City,Iowa,4001 Jackson St,51104,-96.40438119999999,42.5383216,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6400,125,70.60,72,6216,124,69.30,72,5465,123,72.90
5463,Green Valley Municipal Golf Club,Sioux City,Iowa,4500 Donner Ave,51106,-96.3534433,42.4294117,18,Public,Open: 3/01 Closed: 11/01,3,10,72,7085,123,74.00,72,6733,116,72.20,72,5349,121,71.00
5467,Spencer Golf & Country Club,Spencer,Iowa,2200 W 18th St,51301,-95.17591850000001,43.15494530000001,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6888,127,73.00,72,6559,124,71.40,72,5412,112,70.14
5469,Indian Hills Golf Club,Spirit Lake,Iowa,Rural Route 5,51360,-95.1022313,43.4226192,9,Public,Open: 4/01 Closed: 10/15,4,10,35,3000,125,35.00,35,2686,123,33.50,35,2380,120,32.50
5470,Okoboji View Golf Course,Spirit Lake,Iowa,1665 Hwy 86,51360,-95.1833985,43.4064923,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6051,113,68.50,70,5771,112,67.30,73,5441,113,70.10
5472,Lake Creek Country Club,Storm Lake,Iowa,1 Club House Dr,50588,-95.263708,42.665593,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6813,128,73.20,72,6499,124,71.60,72,5514,115,72.40
5491,Red Carpet Golf,Waterloo,Iowa,1409 Newell St,50703,-92.3184648,42.5165548,18,Semi-Private,Open: 4/01 Closed: 10/15,4,10,72,6557,119,70.80,72,6266,117,69.40,73,5754,106,72.10
5493,Irv Warren Memorial Golf Course,Waterloo,Iowa,1000 Fletcher Ave,50701,-92.36835909999999,42.4819094,18,Public,Open: 4/01 Closed: 11/30,4,11,72,6194,117,69.50,72,5954,114,68.20,72,5282,111,69.00
5494,Gates Park Municipal Golf Course,Waterloo,Iowa,820 E Donald St,50703,-92.3265304,42.5269012,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6839,111,70.60,72,6382,108,68.50,72,5568,113,69.40
5496,Sunnyside Country Club,Waterloo,Iowa,1600 Olympic Dr,50701,-92.38493199999999,42.460913,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6736,126,72.10,72,6451,124,71.00,72,5284,116,70.10
5506,South at Des Moines Golf & Country Club,West Des Moines,Iowa,1600 74th St,50266,-93.7172523,41.5410125,18,Private,Open: 4/01 Closed: 11/01,4,10,73,7133,128,74.40,73,6858,125,72.90,73,6263,121,72.50
5507,White at Willow Creek Golf Course,West Des Moines,Iowa,140 Army Post Rd,50265,-93.7035344,41.5248784,9,Public,year round,1,12,35,2947,111,33.80,35,2767,109,33.20,36,2505,113,31.60
5508,Blue at Willow Creek Golf Course,West Des Moines,Iowa,140 Army Post Rd,50265,-93.7035344,41.5248784,9,Public,year round,1,12,33,2438,113,31.50,33,2308,109,30.90,33,2120,115,32.50
5509,Glen Oaks Country Club,West Des Moines,Iowa,1401 Glen Oaks,50266,-93.7777126,41.5519555,18,Private,Open: 4/01 Closed: 11/01,4,10,71,7000,144,74.90,71,6521,139,72.80,71,4843,118,69.30
5510,North at Des Moines Golf & Country Club,West Des Moines,Iowa,1600 74th St,50266,-93.7172523,41.5410125,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6916,127,73.30,73,6540,123,71.30,73,5894,124,72.20
5511,Red at Willow Creek Golf Course,West Des Moines,Iowa,140 Army Post Rd,50265,-93.7035344,41.5248784,18,Public,year round,1,12,71,6465,116,69.80,71,6153,110,68.20,74,5758,112,70.60
5748,"Trace at Bay's Fork, The",Alvaton,Kentucky,60 The Trace Dr,42122,-86.2854049,36.8693459,18,Semi-Private,year round,1,12,71,6688,130,73.20,71,6331,127,71.60,71,5216,122,71.00
5750,River Bend Golf Club,Argillite,Kentucky,Route 1,41121,-82.83037329999999,38.4908752,18,Public,year round,1,12,70,5893,108,66.20,70,5111,104,64.20,72,4144,97,61.70
5751,Bellefonte Country Club,Ashland,Kentucky,208 Country Club Dr,41101,-82.6929788,38.4906166,18,Private,year round,1,12,70,6080,108,68.40,70,5902,107,67.70,71,5049,107,68.20
5752,Sandy Creek Golf Course,Ashland,Kentucky,9701 Meade Springer Rd,41102,-82.7280674,38.4076582,18,Public,year round,1,12,70,5755,106,67.10,70,5160,100,64.40,70,4671,103,66.10
5754,Indian Springs Country Club,Barbourville,Kentucky,Route 6,40906,-83.88902879999999,36.8663889,9,Semi-Private,year round,1,12,36,3484,124,36.65,36,3336,122,35.95,36,2571,113,34.60
5758,My Old Kentucky Home State Park Golf Course,Bardstown,Kentucky,Hwy 49,40004,-85.4524469,37.8062687,18,Public,year round,1,12,70,6057,119,69.50,70,5846,117,68.30,71,5239,118,70.20
5759,Woodlawn Springs Golf Club,Bardstown,Kentucky,103 Woodhill Rd,40004,-85.40571949999999,37.82104150000001,18,Semi-Private,year round,1,12,72,6530,125,71.50,72,6025,120,69.20,72,5050,117,69.00
5761,Benton Golf & Country Club,Benton,Kentucky,1830 Golf Course Rd,42025,-88.3631812,36.844497,18,Semi-Private,year round,1,12,72,6442,117,68.90,72,5715,113,66.80,72,4518,107,65.10
5762,Birmingham Pointe Golf Club,Benton,Kentucky,805 Valhalla Ln,42025,-88.245685,36.880185,18,Semi-Private,year round,1,12,72,6645,147,73.10,72,6155,133,70.60,72,4773,121,64.40
5765,Deer Creek Golf Course,Bowling Green,Kentucky,453 Rigelwood Ln,42101,-86.5117234,36.9872155,9,Public,year round,1,12,36,3290,113,35.00,36,3025,110,34.70,36,2540,105,35.20
5766,Hartland Municipal Golf Course,Bowling Green,Kentucky,1031 Wilkinson Trace,42103,-86.42903129999999,36.9703075,18,Public,year round,1,12,71,6523,123,70.90,71,5803,116,67.70,72,5016,114,64.10
5768,Indian Hills Country Club,Bowling Green,Kentucky,200 Indian Hills Dr,42103,-86.39974529999999,36.9950123,18,Private,year round,1,12,71,6604,132,71.40,71,6258,128,69.20,72,5098,121,68.80
5770,Bowling Green Country Club,Bowling Green,Kentucky,251 Beech Bend Rd,42101,-86.431899,37.0099819,18,Private,year round,1,12,72,6729,123,72.30,72,6406,120,70.90,72,5277,116,70.30
5771,Doe Valley Golf Club,Brandenburg,Kentucky,1 Doe Valley Dr,40108,-86.11938070000001,37.9704652,18,Semi-Private,Open: 2/01 Closed: 12/31,2,12,71,6471,119,69.80,71,6196,116,68.30,72,5519,118,70.30
5775,Traditions Golf Club,Burlington,Kentucky,2035 Williams Rd,41005,-84.7488584,39.09182089999999,18,Private,year round,1,12,72,7103,138,74.40,72,6773,135,72.60,72,5793,130,73.50
5778,Pendleton Country Club,Butler,Kentucky,Hwy 27,41040,-84.35245840000002,38.7920447,18,Private,year round,1,12,72,6522,120,70.80,72,6116,115,68.40,73,4966,113,68.20
5779,Arrowhead Golf Club,Cadiz,Kentucky,14 Arrowhead Blvd,42211,-87.9658274,36.8455682,18,Semi-Private,year round,1,12,72,6551,129,71.70,72,6084,124,69.60,72,5020,119,69.10
5780,Boots Randolph Golf Course,Cadiz,Kentucky,US Hwy 68 & Hwy 1489,42211,-84.5873203,37.9947651,18,Resort,year round,1,12,72,6791,131,72.70,72,6448,127,70.60,72,5191,121,70.20
5781,Flag Springs Golf Course,California,Kentucky,46 Smith Rd,41007,-84.25606780000001,38.8873539,18,Public,year round,1,12,71,6137,111,68.30,71,5836,109,67.20,71,4634,104,66.00
5782,Hickory Sticks Golf Club,California,Kentucky,165 B Painter Rd,41007,-84.296908,38.95018,18,Public,year round,1,12,71,6118,122,69.40,71,5751,118,67.80,71,4634,109,63.00
5783,Calvert City Golf & Country Club,Calvert City,Kentucky,199 Country Club Ln,42029,-88.3299514,37.0204844,18,Semi-Private,year round,1,12,72,6762,111,70.30,72,6507,108,69.10,72,5416,109,69.30
5798,Devou Park Golf &Tennis,Covington,Kentucky,1344 Audubon Rd,41011,-84.5365918,39.074585,18,Public,year round,1,12,70,6091,112,65.80,70,5670,109,64.50,70,5065,110,66.70
5799,Twin Oaks Golf & Plantation Club,Covington,Kentucky,43rd & Michigan Ave,41015,-87.6190347,41.8163312,18,Public,year round,1,12,70,6392,121,70.60,70,6045,118,69.10,70,5034,114,68.50
5800,Summit Hills Country Club,Crestview Hills,Kentucky,236 Dudley Rd,41017,-84.57085099999999,39.0156909,18,Private,year round,1,12,70,6307,125,70.50,70,5910,122,69.20,71,5180,113,69.80
5805,Danville Country Club,Danville,Kentucky,Lexington Rd,40423,-84.74146089999999,37.6634322,18,Private,year round,1,12,72,6680,123,71.50,72,6403,120,70.20,73,5297,117,69.70
5806,Old Bridge Golf Club,Danville,Kentucky,1 Old Bridge Rd,40422,-84.6971216,37.6780833,18,Semi-Private,year round,1,12,72,6711,116,70.00,72,6004,115,68.10,72,4545,104,64.90
5807,Pennyrile Forest State Park Resort,Dawson Springs,Kentucky,20781 Pennyrile Lodge Rd,42408,-87.66369999999999,37.0728172,9,Public,year round,1,12,36,3405,115,35.70,36,3270,113,35.10,36,3058,120,36.80
5808,Wildwood Golf Course,Dixon,Kentucky,264 State Route 2839,42409,-87.6464027,37.5478803,9,Public,year round,1,12,36,3228,109,33.60,36,2900,108,33.30,36,2447,105,32.90
5812,Elizabethtown Country Club,Elizabethtown,Kentucky,2606 Hodgenville Rd,42701,-85.81920029999999,37.6418993,18,Private,year round,1,12,72,6617,111,70.50,72,6327,109,69.20,72,5542,112,70.80
5813,Pine Valley Golf Resort,Elizabethtown,Kentucky,850 Pine Valley Dr,42701,-85.8776085,37.7580216,18,Resort,year round,1,12,72,6613,119,71.30,72,5949,117,70.10,73,5357,114,69.60
5815,South Park Country Club,Fairdale,Kentucky,915 S Park Rd,40118,-85.72691979999999,38.1059057,18,Private,year round,1,12,72,6473,124,70.90,72,6324,123,70.00,72,5219,118,69.90
5817,"Oaks Golf Club, The",Flatwoods,Kentucky,1000 Oaks Dr,41139,-82.76188479999999,38.5233251,18,Semi-Private,year round,1,12,72,6917,138,74.00,72,6250,133,70.90,72,5603,131,72.70
5819,Lakeview/Brookview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,72,6634,128,72.10,72,6223,124,70.20,72,5648,117,66.50
5820,Ridgeview/Lakeview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,70,6110,122,69.20,70,5592,117,66.90,72,4749,109,62.90
5822,Brookview/Ridgeview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,70,5950,118,68.40,70,5477,114,66.30,70,4725,105,62.00
5823,Cole Park Golf Course,Fort Campbell,Kentucky,1601 Club Loop,42223,-87.4389353,36.6113073,18,Military,year round,1,12,72,6812,121,72.00,72,6209,115,69.20,72,5296,116,69.60
5824,Lindsey at Anderson/Lindsey Golf Courses,Fort Knox,Kentucky,7955 Wilson Rd,40121,-85.9381257,37.8797922,18,Military,year round,1,12,72,6661,116,70.90,72,6431,114,70.00,72,5302,112,69.50
5826,Anderson at Anderson/Lindsey Golf Courses,Fort Knox,Kentucky,7955 Wilson Rd,40121,-85.9381257,37.8797922,18,Military,year round,1,12,72,6509,120,70.00,72,6207,117,68.80,72,5135,114,68.30
5828,Highland Country Club,Fort Thomas,Kentucky,931 Alexandria Pike,41075,-84.455474,39.061222,18,Private,Open: 3/01 Closed: 11/01,3,10,70,6280,130,70.40,70,5818,126,68.20,70,4799,120,68.40
5830,Frankfort Country Club,Frankfort,Kentucky,103 Duntreath St,40601,-84.8106481,38.2044748,18,Private,year round,1,12,72,6486,125,70.50,72,6095,121,68.70,72,5609,124,71.70
5831,Juniper Hills Golf Course,Frankfort,Kentucky,800 Louisville Rd,40601,-84.8896966,38.1868717,18,Public,year round,1,12,70,6147,104,66.20,70,5974,102,64.10,74,5904,106,67.70
5832,Kenny Perry's Country Creek Golf Course,Franklin,Kentucky,1075 Kenny Perry Dr,42134,-86.54097469999999,36.6915997,18,Public,year round,1,12,72,6545,105,69.50,72,5953,96,65.50,72,5416,93,64.00
5835,Longview Golf Course,Georgetown,Kentucky,3423 Frankfort Pike Rd,40324,-84.6667758,38.2068819,18,Semi-Private,year round,1,12,72,6559,120,70.70,72,6047,116,69.00,73,4898,110,65.70
5836,Kentucky Dam Village State Resort Park,Gilbertsville,Kentucky,Hwy 641 S,42044,-88.1238595,36.1208035,18,Resort,year round,1,12,72,6704,135,73.00,72,6307,131,71.00,72,5094,124,70.00
5838,Glasgow Golf & Country Club,Glasgow,Kentucky,350 Country Club Ln,42141,-85.9085558,37.038262,18,Private,year round,1,12,71,6169,119,69.20,71,5651,114,67.00,72,4971,113,68.00
5839,Harmony Landing Country Club,Goshen,Kentucky,13201 Reading Rd,40026,-85.60190999999999,38.39892,18,Private,year round,1,12,71,6645,130,72.30,71,6392,127,70.90,74,5339,123,70.60
5842,Twin Oak Golf Course,Greenville,Kentucky,180 Twin Oak Dr,42345,-87.2034451,37.1961803,18,Public,year round,1,12,70,6011,118,68.30,70,5637,115,65.80,70,4480,112,64.70
5844,Breckenridge County Community Center,Hardinsburg,Kentucky,Hwy 261 S,40143,-86.46088999999999,37.7800031,9,Semi-Private,year round,1,12,36,3362,123,35.70,36,3212,110,32.20,36,2614,116,34.40
5848,Eighteen Hole at Bright Leaf Golf Resort,Harrodsburg,Kentucky,1742 Danville Rd,40330,-84.8186235,37.7220902,18,Resort,year round,1,12,72,6474,121,70.00,72,5902,118,68.60,74,5282,109,66.10
5852,Henderson Country Club,Henderson,Kentucky,1030 Country Club Dr,42420,-87.4858155,37.8680423,18,Private,year round,1,12,72,6718,124,72.70,72,6167,119,70.20,72,5320,118,71.10
5857,LaRue County Country Club,Hodgenville,Kentucky,1175 Greensburg Rd,42748,-85.7137517,37.5216619,18,Semi-Private,Open: 4/01 Closed: 11/30,4,11,71,6094,120,69.00,71,5818,117,67.50,71,4691,112,66.50
5858,Hopkinsville Golf & Country Club,Hopkinsville,Kentucky,303 Country Club Ln,42240,-87.49517469999999,36.8416617,18,Private,year round,1,12,71,6215,119,69.60,71,5867,114,66.80,71,5075,115,68.90
5860,Western Hills Golf Course,Hopkinsville,Kentucky,2160 Russellville Rd,42240,-87.4492502,36.8717401,18,Public,year round,1,12,72,6907,134,73.80,72,6455,130,71.80,72,4059,109,64.00
5862,"The Willow at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,72,6791,130,72.50,72,6436,128,71.50,72,5669,129,74.00
5863,"Fox Run at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,72,7055,143,74.80,72,6627,139,72.90,72,4707,123,68.10
5864,"Pioneer at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,70,6059,114,67.90,70,5759,113,67.30,71,5336,115,69.50
5866,Links at Lilly Creek Resort,Jamestown,Kentucky,500 Lilly Creek Resort Rd,42629,-85.0462021,36.969917,18,Resort,year round,1,12,72,6016,112,68.70,72,5397,106,65.90,72,4729,100,63.00
5868,Charlie Vettiner Golf Course,Jeffersontown,Kentucky,10207 Mary Dell Ln,40299,-85.5664443,38.1738411,18,Public,year round,1,12,72,6914,123,72.30,72,6507,119,70.40,72,5388,115,68.50
5870,La Grange Woods Country Club,La Grange,Kentucky,2820 S Hwy 53,40031,-85.3641536,38.38231589999999,18,Semi-Private,year round,1,12,71,6104,115,68.90,71,5838,113,67.70,71,4577,106,65.80
5871,Oldham County Country Club,La Grange,Kentucky,2300 S Hwy 393,40031,-85.4012659,38.349356,18,Semi-Private,year round,1,12,71,6230,115,69.20,71,6059,113,68.40,72,5790,118,71.80
5872,Peninsula Golf Resort,Lancaster,Kentucky,200 Club House Dr,40444,-84.7036643,37.7725916,18,Public,year round,1,12,72,6647,124,71.50,72,6088,119,68.90,72,4980,115,68.50
5873,Bob-O-Link Golf Club,Lawrenceburg,Kentucky,1014 Mary Elizabeth Ln,40342,-84.9325471,38.0122807,18,Semi-Private,year round,1,12,71,6430,109,69.20,71,5925,108,68.40,71,4889,105,67.50
5876,Lakeview Golf & Tennis Club,Leitchfield,Kentucky,397 Golf Course Rd,42754,-86.2578973,37.4050697,18,Semi-Private,year round,1,12,72,6805,123,71.10,72,6405,121,70.40,72,5153,115,68.90
5880,Andover Golf & Country Club,Lexington,Kentucky,3450 Todds Rd,40509,-84.4143146,38.0020005,18,Private,year round,1,12,72,6957,134,73.90,72,6100,126,70.10,72,5202,123,70.80
5881,Campbell House Country Club,Lexington,Kentucky,1375 Harrisburg,40504,-76.8867008,40.2731911,18,Resort,year round,1,12,72,6455,125,71.00,72,5804,119,68.10,72,5095,118,69.10
5882,Greenbrier Golf & Country Club,Lexington,Kentucky,2179 Bahama Rd,40509,-84.385471,38.02656,18,Private,Open: 4/01 Closed: 9/30,4,09,72,6754,133,72.90,72,6496,131,71.70,74,5592,128,72.50
5883,Marriott's Griffin Gate Golf Club,Lexington,Kentucky,1720 Newtown Rd,40511,-84.48557799999999,38.0913003,18,Resort,year round,1,12,72,6801,132,73.30,72,6296,128,71.50,72,4979,119,69.30
5884,Idle Hour Country Club,Lexington,Kentucky,1815 Richmond Rd,40502,-84.47345130000001,38.0259275,18,Private,year round,1,12,71,6675,133,72.70,71,6414,131,71.50,73,4940,121,69.30
5885,Kearney Hills Golf Links,Lexington,Kentucky,3403 Kearney Rd,40511,-84.533543,38.1198693,18,Public,year round,1,12,72,7018,128,73.50,72,6495,122,70.50,72,5367,118,70.10
5886,Lakeside Municipal Golf Course,Lexington,Kentucky,3725 Richmond Rd,40509,-84.4360032,37.9925895,18,Public,year round,1,12,72,6844,123,72.20,72,6521,120,70.90,72,5269,116,69.60
5887,Lexington Country Club,Lexington,Kentucky,2550 Paris Pike,40511,-84.44152,38.083195,18,Private,year round,1,12,72,6994,129,73.60,72,6645,126,72.00,73,5615,124,72.50
5888,Tates Creek Golf Course,Lexington,Kentucky,1400 Gainesway Dr,40517,-84.4739743,37.9857837,18,Public,year round,1,12,72,6265,120,69.50,72,5833,117,67.90,73,5255,117,69.30
5889,Sping Valley Golf Club,Lexington,Kentucky,2300 Sandersville Rd,40511,-84.5203993,38.0865002,18,Private,year round,1,12,72,6793,129,72.70,72,5910,122,68.90,75,5568,125,72.20
5892,London Country Club,London,Kentucky,835 W Laurel Rd,40741,-84.11123169999999,37.0950226,18,Private,year round,1,12,71,6356,128,71.80,71,5658,119,68.70,71,5037,117,69.80
5893,Crooked Creek Golf Club,London,Kentucky,781 Crooked Creek Dr,40744,-84.03006169999999,37.0844528,18,Semi-Private,year round,1,12,72,6419,128,71.10,72,6072,125,69.50,72,5735,122,68.00
5895,Mearns - East & South at Quail Chase Golf Club,Louisville,Kentucky,7000 Cooper Chapel Rd,40229,-85.6321632,38.1097991,18,Public,year round,1,12,72,6819,127,71.70,72,6537,124,70.10,72,5400,119,69.50
5896,Bob White-South & West at Quail Chase Golf Club,Louisville,Kentucky,7000 Cooper Chapel Rd,40229,-85.6321632,38.1097991,18,Public,year round,1,12,72,6585,124,70.50,72,6385,122,69.20,72,5128,116,68.20
5897,Indian Springs Golf Club,Louisville,Kentucky,3408 Indian Lake Dr,40241,-85.55297399999999,38.294628,18,Semi-Private,year round,1,12,72,6698,133,73.00,72,6053,125,70.10,72,5205,122,70.70
5899,Glenmary Golf & Recreation Club,Louisville,Kentucky,10200 Glenmary Farm Dr,40291,-85.5703607,38.1268751,18,Private,year round,1,12,72,6560,126,72.40,72,6070,122,70.00,72,5267,120,71.00
