course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,phone,architect,year_built,guest_policy,credit_card,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available
5779,Arrowhead Golf Club,Cadiz,Kentucky,14 Arrowhead Blvd,42211,-87.9658274,36.8455682,18,Semi-Private,year round,1,12,72,6551,129,71.70,72,6084,124,69.60,72,5020,119,69.10,(270) 522-1999,Gary Baird,1996,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
5780,Boots Randolph Golf Course,Cadiz,Kentucky,US Hwy 68 & Hwy 1489,42211,-84.5873203,37.9947651,18,Resort,year round,1,12,72,6791,131,72.70,72,6448,127,70.60,72,5191,121,70.20,(270) 924-9076,Larry Packard,1972,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5781,Flag Springs Golf Course,California,Kentucky,46 Smith Rd,41007,-84.25606780000001,38.8873539,18,Public,year round,1,12,71,6137,111,68.30,71,5836,109,67.20,71,4634,104,66.00,(606) 635-2170,Alan Ahrman,1997,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
5782,Hickory Sticks Golf Club,California,Kentucky,165 B Painter Rd,41007,-84.296908,38.95018,18,Public,year round,1,12,71,6118,122,69.40,71,5751,118,67.80,71,4634,109,63.00,(606) 635-4653,,1998,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
5783,Calvert City Golf & Country Club,Calvert City,Kentucky,199 Country Club Ln,42029,-88.3299514,37.0204844,18,Semi-Private,year round,1,12,72,6762,111,70.30,72,6507,108,69.10,72,5416,109,69.30,(270) 395-5831,,1968,Open,"VISA, MasterCard Welcomed",Yes,No,No,No,$,$,No,Yes
5798,Devou Park Golf &Tennis,Covington,Kentucky,1344 Audubon Rd,41011,-84.5365918,39.074585,18,Public,year round,1,12,70,6091,112,65.80,70,5670,109,64.50,70,5065,110,66.70,(606) 431-8030,Gene Bates,1928,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,Yes,$,$,Yes,Yes
5799,Twin Oaks Golf & Plantation Club,Covington,Kentucky,43rd & Michigan Ave,41015,-87.6190347,41.8163312,18,Public,year round,1,12,70,6392,121,70.60,70,6045,118,69.10,70,5034,114,68.50,(606) 581-2410,,1926,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,No,No,$,$,Yes,Yes
5800,Summit Hills Country Club,Crestview Hills,Kentucky,236 Dudley Rd,41017,-84.57085099999999,39.0156909,18,Private,year round,1,12,70,6307,125,70.50,70,5910,122,69.20,71,5180,113,69.80,(606) 344-7949,,1920,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
5805,Danville Country Club,Danville,Kentucky,Lexington Rd,40423,-84.74146089999999,37.6634322,18,Private,year round,1,12,72,6680,123,71.50,72,6403,120,70.20,73,5297,117,69.70,(606) 236-2838,Ben Wihry,1924,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5806,Old Bridge Golf Club,Danville,Kentucky,1 Old Bridge Rd,40422,-84.6971216,37.6780833,18,Semi-Private,year round,1,12,72,6711,116,70.00,72,6004,115,68.10,72,4545,104,64.90,(606) 236-6051,Scruggs & Hammonds,1989,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
5807,Pennyrile Forest State Park Resort,Dawson Springs,Kentucky,20781 Pennyrile Lodge Rd,42408,-87.66369999999999,37.0728172,9,Public,year round,1,12,36,3405,115,35.70,36,3270,113,35.10,36,3058,120,36.80,(270) 797-3421,Larry Packard,1963,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,No,Yes,$,$,Yes,Yes
5808,Wildwood Golf Course,Dixon,Kentucky,264 State Route 2839,42409,-87.6464027,37.5478803,9,Public,year round,1,12,36,3228,109,33.60,36,2900,108,33.30,36,2447,105,32.90,(270) 639-6847,Mike Walker,1994,Open,None,No,Yes,No,Yes,$,$,Yes,Yes
5812,Elizabethtown Country Club,Elizabethtown,Kentucky,2606 Hodgenville Rd,42701,-85.81920029999999,37.6418993,18,Private,year round,1,12,72,6617,111,70.50,72,6327,109,69.20,72,5542,112,70.80,(270) 737-7707,,1946,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,No,Yes
5813,Pine Valley Golf Resort,Elizabethtown,Kentucky,850 Pine Valley Dr,42701,-85.8776085,37.7580216,18,Resort,year round,1,12,72,6613,119,71.30,72,5949,117,70.10,73,5357,114,69.60,(270) 737-8300,,1967,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5815,South Park Country Club,Fairdale,Kentucky,915 S Park Rd,40118,-85.72691979999999,38.1059057,18,Private,year round,1,12,72,6473,124,70.90,72,6324,123,70.00,72,5219,118,69.90,(502) 969-5757,,1958,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
5817,"Oaks Golf Club, The",Flatwoods,Kentucky,1000 Oaks Dr,41139,-82.76188479999999,38.5233251,18,Semi-Private,year round,1,12,72,6917,138,74.00,72,6250,133,70.90,72,5603,131,72.70,(606) 833-5565,Dr. Michael Hurdzan,1995,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,Yes,$,$,Yes,Yes
5819,Lakeview/Brookview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,72,6634,128,72.10,72,6223,124,70.20,72,5648,117,66.50,(606) 371-7550,Robert von Hagge,1965,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5820,Ridgeview/Lakeview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,70,6110,122,69.20,70,5592,117,66.90,72,4749,109,62.90,(606) 371-7550,Dr. Michael Hurdzan,1909,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5822,Brookview/Ridgeview at Boone Links Golf Course,Florence,Kentucky,19 Clubhouse Dr,41042,-84.6834638,39.0114278,18,Public,year round,1,12,70,5950,118,68.40,70,5477,114,66.30,70,4725,105,62.00,(606) 371-7550,Robert von Hagge,1968,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5823,Cole Park Golf Course,Fort Campbell,Kentucky,1601 Club Loop,42223,-87.4389353,36.6113073,18,Military,year round,1,12,72,6812,121,72.00,72,6209,115,69.20,72,5296,116,69.60,(931) 431-6240,,1947,Closed,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5824,Lindsey at Anderson/Lindsey Golf Courses,Fort Knox,Kentucky,7955 Wilson Rd,40121,-85.9381257,37.8797922,18,Military,year round,1,12,72,6661,116,70.90,72,6431,114,70.00,72,5302,112,69.50,(502) 624-1548,Buck Blankenship & Morgan Boggs,1948,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5826,Anderson at Anderson/Lindsey Golf Courses,Fort Knox,Kentucky,7955 Wilson Rd,40121,-85.9381257,37.8797922,18,Military,year round,1,12,72,6509,120,70.00,72,6207,117,68.80,72,5135,114,68.30,(502) 624-1548,Buck Blankenship & Morgan Boggs,1948,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5828,Highland Country Club,Fort Thomas,Kentucky,931 Alexandria Pike,41075,-84.455474,39.061222,18,Private,Open: 3/01 Closed: 11/01,3,10,70,6280,130,70.40,70,5818,126,68.20,70,4799,120,68.40,(606) 441-0221,Arthur Hills & Bill Biddle,1915,Reciprocal,"VISA, MasterCard Welcomed",No,No,Yes,Yes,$,$,No,Yes
5830,Frankfort Country Club,Frankfort,Kentucky,103 Duntreath St,40601,-84.8106481,38.2044748,18,Private,year round,1,12,72,6486,125,70.50,72,6095,121,68.70,72,5609,124,71.70,(502) 695-1403,,1913,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5831,Juniper Hills Golf Course,Frankfort,Kentucky,800 Louisville Rd,40601,-84.8896966,38.1868717,18,Public,year round,1,12,70,6147,104,66.20,70,5974,102,64.10,74,5904,106,67.70,(502) 875-8559,Buck Blankenship,1955,Open,None,No,Yes,Yes,No,$,$,Yes,Yes
5832,Kenny Perry's Country Creek Golf Course,Franklin,Kentucky,1075 Kenny Perry Dr,42134,-86.54097469999999,36.6915997,18,Public,year round,1,12,72,6545,105,69.50,72,5953,96,65.50,72,5416,93,64.00,(270) 586-9373,Kenny Perry,1995,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
5835,Longview Golf Course,Georgetown,Kentucky,3423 Frankfort Pike Rd,40324,-84.6667758,38.2068819,18,Semi-Private,year round,1,12,72,6559,120,70.70,72,6047,116,69.00,73,4898,110,65.70,(502) 863-2165,Buck Blankenship,1968,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
5836,Kentucky Dam Village State Resort Park,Gilbertsville,Kentucky,Hwy 641 S,42044,-88.1238595,36.1208035,18,Resort,year round,1,12,72,6704,135,73.00,72,6307,131,71.00,72,5094,124,70.00,(270) 362-8658,Perry & Press Maxwell,1952,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5838,Glasgow Golf & Country Club,Glasgow,Kentucky,350 Country Club Ln,42141,-85.9085558,37.038262,18,Private,year round,1,12,71,6169,119,69.20,71,5651,114,67.00,72,4971,113,68.00,(270) 651-8955,,1936,Reciprocal,None,No,No,Yes,No,$,$,No,Yes
5839,Harmony Landing Country Club,Goshen,Kentucky,13201 Reading Rd,40026,-85.60190999999999,38.39892,18,Private,year round,1,12,71,6645,130,72.30,71,6392,127,70.90,74,5339,123,70.60,(502) 228-8316,Hal Purdy,1966,Reciprocal,None,Yes,Yes,Yes,No,$,$,No,Yes
5842,Twin Oak Golf Course,Greenville,Kentucky,180 Twin Oak Dr,42345,-87.2034451,37.1961803,18,Public,year round,1,12,70,6011,118,68.30,70,5637,115,65.80,70,4480,112,64.70,(270) 338-4653,Denny Slinker,1991,Open,None,No,Yes,No,No,$,$,Yes,Yes
5844,Breckenridge County Community Center,Hardinsburg,Kentucky,Hwy 261 S,40143,-86.46088999999999,37.7800031,9,Semi-Private,year round,1,12,36,3362,123,35.70,36,3212,110,32.20,36,2614,116,34.40,(270) 756-2841,,1969,Open,None,Yes,Yes,No,Yes,$,$,Yes,Yes
5848,Eighteen Hole at Bright Leaf Golf Resort,Harrodsburg,Kentucky,1742 Danville Rd,40330,-84.8186235,37.7220902,18,Resort,year round,1,12,72,6474,121,70.00,72,5902,118,68.60,74,5282,109,66.10,(606) 734-4231,Buck Blankenship,1964,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5852,Henderson Country Club,Henderson,Kentucky,1030 Country Club Dr,42420,-87.4858155,37.8680423,18,Private,year round,1,12,72,6718,124,72.70,72,6167,119,70.20,72,5320,118,71.10,(270) 827-3444,,1970,Reciprocal,None,Yes,No,Yes,No,$,$,Yes,Yes
5857,LaRue County Country Club,Hodgenville,Kentucky,1175 Greensburg Rd,42748,-85.7137517,37.5216619,18,Semi-Private,Open: 4/01 Closed: 11/30,4,11,71,6094,120,69.00,71,5818,117,67.50,71,4691,112,66.50,(270) 358-9727,,1967,Open,None,Yes,No,No,No,$,$,No,Yes
5858,Hopkinsville Golf & Country Club,Hopkinsville,Kentucky,303 Country Club Ln,42240,-87.49517469999999,36.8416617,18,Private,year round,1,12,71,6215,119,69.60,71,5867,114,66.80,71,5075,115,68.90,(270) 886-2498,John Darrah,1971,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,No,Yes
5860,Western Hills Golf Course,Hopkinsville,Kentucky,2160 Russellville Rd,42240,-87.4492502,36.8717401,18,Public,year round,1,12,72,6907,134,73.80,72,6455,130,71.80,72,4059,109,64.00,(270) 885-6023,Earl Stone,1985,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,Yes,$,$,Yes,Yes
5862,"The Willow at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,72,6791,130,72.50,72,6436,128,71.50,72,5669,129,74.00,(606) 371-3200,Dr. Michael Hurdzan,1978,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5863,"Fox Run at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,72,7055,143,74.80,72,6627,139,72.90,72,4707,123,68.10,(606) 371-3200,Arthur Hills,1992,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5864,"Pioneer at Golf Courses at Kenton County, The",Independence,Kentucky,3908 Richardson Rd,41051,-84.580658,38.9717026,18,Public,year round,1,12,70,6059,114,67.90,70,5759,113,67.30,71,5336,115,69.50,(606) 371-3200,Taylor Boyd,1968,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5866,Links at Lilly Creek Resort,Jamestown,Kentucky,500 Lilly Creek Resort Rd,42629,-85.0462021,36.969917,18,Resort,year round,1,12,72,6016,112,68.70,72,5397,106,65.90,72,4729,100,63.00,(270) 343-4653,Joe David Polston,1995,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
5868,Charlie Vettiner Golf Course,Jeffersontown,Kentucky,10207 Mary Dell Ln,40299,-85.5664443,38.1738411,18,Public,year round,1,12,72,6914,123,72.30,72,6507,119,70.40,72,5388,115,68.50,(502) 267-9958,Ben Wihry,1967,Open,None,No,Yes,Yes,No,$,$,Yes,Yes
5870,La Grange Woods Country Club,La Grange,Kentucky,2820 S Hwy 53,40031,-85.3641536,38.38231589999999,18,Semi-Private,year round,1,12,71,6104,115,68.90,71,5838,113,67.70,71,4577,106,65.80,(502) 222-7927,,,Open,"VISA, MasterCard Welcomed",No,Yes,No,Yes,$,$,Yes,Yes
5871,Oldham County Country Club,La Grange,Kentucky,2300 S Hwy 393,40031,-85.4012659,38.349356,18,Semi-Private,year round,1,12,71,6230,115,69.20,71,6059,113,68.40,72,5790,118,71.80,(502) 222-9133,Buck Blankenship,1956,Open,None,No,Yes,Yes,No,$,$,Yes,Yes
5872,Peninsula Golf Resort,Lancaster,Kentucky,200 Club House Dr,40444,-84.7036643,37.7725916,18,Public,year round,1,12,72,6647,124,71.50,72,6088,119,68.90,72,4980,115,68.50,(606) 548-5055,Pete Dye,1997,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5873,Bob-O-Link Golf Club,Lawrenceburg,Kentucky,1014 Mary Elizabeth Ln,40342,-84.9325471,38.0122807,18,Semi-Private,year round,1,12,71,6430,109,69.20,71,5925,108,68.40,71,4889,105,67.50,(502) 839-4029,,1968,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
5876,Lakeview Golf & Tennis Club,Leitchfield,Kentucky,397 Golf Course Rd,42754,-86.2578973,37.4050697,18,Semi-Private,year round,1,12,72,6805,123,71.10,72,6405,121,70.40,72,5153,115,68.90,(270) 242-9971,,1971,Open,None,Yes,Yes,No,No,$,$,No,Yes
5880,Andover Golf & Country Club,Lexington,Kentucky,3450 Todds Rd,40509,-84.4143146,38.0020005,18,Private,year round,1,12,72,6957,134,73.90,72,6100,126,70.10,72,5202,123,70.80,(606) 263-3710,Clyde Johnston,1990,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5881,Campbell House Country Club,Lexington,Kentucky,1375 Harrisburg,40504,-76.8867008,40.2731911,18,Resort,year round,1,12,72,6455,125,71.00,72,5804,119,68.10,72,5095,118,69.10,(606) 254-3631,,1930,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Included in fee
5882,Greenbrier Golf & Country Club,Lexington,Kentucky,2179 Bahama Rd,40509,-84.385471,38.02656,18,Private,Open: 4/01 Closed: 9/30,4,09,72,6754,133,72.90,72,6496,131,71.70,74,5592,128,72.50,(606) 299-2811,Bill Newcomb,1970,Reciprocal,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5883,Marriott's Griffin Gate Golf Club,Lexington,Kentucky,1720 Newtown Rd,40511,-84.48557799999999,38.0913003,18,Resort,year round,1,12,72,6801,132,73.30,72,6296,128,71.50,72,4979,119,69.30,(606) 288-6193,Rees Jones,1981,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$$,$$,Yes,Included in fee
5884,Idle Hour Country Club,Lexington,Kentucky,1815 Richmond Rd,40502,-84.47345130000001,38.0259275,18,Private,year round,1,12,71,6675,133,72.70,71,6414,131,71.50,73,4940,121,69.30,(606) 266-7901,Donald Ross,1924,Closed,None,Yes,Yes,Yes,No,$,$$,No,Yes
5885,Kearney Hills Golf Links,Lexington,Kentucky,3403 Kearney Rd,40511,-84.533543,38.1198693,18,Public,year round,1,12,72,7018,128,73.50,72,6495,122,70.50,72,5367,118,70.10,(606) 253-1981,Pete & P. B. Dye,1989,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
5886,Lakeside Municipal Golf Course,Lexington,Kentucky,3725 Richmond Rd,40509,-84.4360032,37.9925895,18,Public,year round,1,12,72,6844,123,72.20,72,6521,120,70.90,72,5269,116,69.60,(606) 263-5315,,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5887,Lexington Country Club,Lexington,Kentucky,2550 Paris Pike,40511,-84.44152,38.083195,18,Private,year round,1,12,72,6994,129,73.60,72,6645,126,72.00,73,5615,124,72.50,(606) 299-4388,Tom Bendelow,1908,Closed,None,Yes,No,Yes,No,$,$$,Yes,Yes
5888,Tates Creek Golf Course,Lexington,Kentucky,1400 Gainesway Dr,40517,-84.4739743,37.9857837,18,Public,year round,1,12,72,6265,120,69.50,72,5833,117,67.90,73,5255,117,69.30,(606) 272-3428,,1958,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5889,Sping Valley Golf Club,Lexington,Kentucky,2300 Sandersville Rd,40511,-84.5203993,38.0865002,18,Private,year round,1,12,72,6793,129,72.70,72,5910,122,68.90,75,5568,125,72.20,(606) 254-9646,Buck Blankenship,1949,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,No,Yes
5892,London Country Club,London,Kentucky,835 W Laurel Rd,40741,-84.11123169999999,37.0950226,18,Private,year round,1,12,71,6356,128,71.80,71,5658,119,68.70,71,5037,117,69.80,(606) 864-2282,,1959,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5893,Crooked Creek Golf Club,London,Kentucky,781 Crooked Creek Dr,40744,-84.03006169999999,37.0844528,18,Semi-Private,year round,1,12,72,6419,128,71.10,72,6072,125,69.50,72,5735,122,68.00,(606) 877-1993,Brian Silva,1993,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
5895,Mearns - East & South at Quail Chase Golf Club,Louisville,Kentucky,7000 Cooper Chapel Rd,40229,-85.6321632,38.1097991,18,Public,year round,1,12,72,6819,127,71.70,72,6537,124,70.10,72,5400,119,69.50,(502) 239-2110,David Pfaff,1988,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5896,Bob White-South & West at Quail Chase Golf Club,Louisville,Kentucky,7000 Cooper Chapel Rd,40229,-85.6321632,38.1097991,18,Public,year round,1,12,72,6585,124,70.50,72,6385,122,69.20,72,5128,116,68.20,(502) 239-2110,David Pfaff,1991,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5897,Indian Springs Golf Club,Louisville,Kentucky,3408 Indian Lake Dr,40241,-85.55297399999999,38.294628,18,Semi-Private,year round,1,12,72,6698,133,73.00,72,6053,125,70.10,72,5205,122,70.70,(502) 426-7111,Kingsley Stratton,1994,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5899,Glenmary Golf & Recreation Club,Louisville,Kentucky,10200 Glenmary Farm Dr,40291,-85.5703607,38.1268751,18,Private,year round,1,12,72,6560,126,72.40,72,6070,122,70.00,72,5267,120,71.00,(502) 239-6601,John Addington,1990,Closed,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5900,"Polo Fields Golf & Country Club, The",Louisville,Kentucky,17001 Polo Fields Ln,40245,-85.44027849999999,38.2565963,18,Private,year round,1,12,72,6585,133,72.90,72,5925,127,69.90,72,4552,117,67.50,(502) 244-3097,Bill Newcomb,1993,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5904,Crescent Hill Golf Course,Louisville,Kentucky,3110 Brownsboro Rd,40206,-85.6775177,38.2615604,9,Public,year round,1,12,36,3081,104,34.00,36,3007,103,33.70,38,2531,103,33.70,(502) 896-9193,,,Open,None,No,Yes,Yes,No,$,$,No,Yes
5905,Eighteen Hole at Hurstbourne Country Club,Louisville,Kentucky,8222 Shelbyville Rd,40222,-85.6022493,38.2482229,18,Private,year round,1,12,72,6918,134,73.30,72,6144,127,69.80,72,5249,123,70.30,(502) 425-0097,Arthur Hills,1966,Reciprocal,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
5906,Lake Forest Country Club,Louisville,Kentucky,14000 Landmark Dr,40245,-85.48299399999999,38.266422,18,Private,year round,1,12,72,7118,138,74.40,72,6551,133,71.80,72,4646,118,66.20,(502) 245-6184,Arnold Palmer & Ed Seay,1992,Reciprocal,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
5907,Louisville Country Club,Louisville,Kentucky,3744 Upper River Rd,40207,-85.68501289999999,38.2791505,18,Private,year round,1,12,72,6563,131,72.40,72,6244,128,70.80,72,5254,124,70.80,(502) 895-8477,Walter Travis,1905,Closed,None,Yes,Yes,Yes,No,$,$$,No,Yes
5908,Oxmoor Country Club,Louisville,Kentucky,9000 Limehouse Ln,40220,-85.60433719999999,38.228921,18,Private,year round,1,12,72,6827,128,73.90,72,6358,124,71.70,72,5479,122,72.60,(502) 491-7064,David Pfaff,1990,Reciprocal,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5910,Gamble - West & East at Quail Chase Golf Club,Louisville,Kentucky,7000 Cooper Chapel Rd,40229,-85.6321632,38.1097991,18,Public,year round,1,12,72,6786,133,72.00,72,6508,129,70.20,72,5164,121,68.50,(502) 239-2110,David Pfaff,1988,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5912,Seneca Golf Course,Louisville,Kentucky,2300 Peewee Reese Rd,40205,-85.6732043,38.2299979,18,Public,year round,1,12,72,7034,130,73.70,72,6633,126,71.90,73,5469,122,71.50,(502) 458-9298,,1963,Open,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5913,Shawnee Golf Course,Louisville,Kentucky,460 NWern Pkwy,40212,-85.8201845,38.2711176,18,Public,year round,1,12,70,6349,102,66.50,70,6072,100,65.40,70,5476,105,68.50,(502) 776-9389,Alex McKay,1927,Open,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5914,"Standard Country Club, The",Louisville,Kentucky,8208 Brownsboro Rd,40241,-85.59802619999999,38.2978015,18,Private,year round,1,12,72,6752,128,72.90,72,6402,124,71.30,72,5181,119,70.10,(502) 425-1141,Robert B. Harris,1950,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5915,Valhalla Golf Club,Louisville,Kentucky,15503 Shelbyville Rd,40245,-85.4707282,38.2365341,18,Private,year round,1,12,72,7195,141,75.90,72,6750,135,72.80,72,5075,124,70.20,(502) 245-1239,Jack Nicklaus,1986,Reciprocal,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
5916,Wildwood Country Club,Louisville,Kentucky,5000 Bardstown Rd,40291,-85.61744499999999,38.1748515,18,Private,year round,1,12,72,6339,128,70.50,72,6131,127,69.50,75,5410,126,70.90,(502) 499-1001,William Diddel,1952,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
5917,Woodhaven Country Club,Louisville,Kentucky,7200 Woodhaven Rd,40291,-85.6275489,38.1723638,18,Private,year round,1,12,72,6466,117,70.30,72,6219,114,69.20,72,5580,117,71.10,(502) 491-9100,,1950,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
5918,Midland Trail Golf Club,Louisville,Kentucky,US Hwy 60,40253,-85.758378,38.2531995,18,Private,year round,1,12,72,6864,130,73.00,72,6614,127,71.90,72,6030,122,69.20,(502) 245-0223,Larry Packard,1964,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5919,Audubon Country Club,Louisville,Kentucky,3265 Robin Rd,40213,-85.7288343,38.1999932,18,Private,year round,1,12,72,6720,131,72.80,72,6340,128,71.10,74,5375,124,71.40,(502) 637-5625,Tom Bendelow,1908,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
5920,Big Spring Country Club,Louisville,Kentucky,5901 Dutchmans Ln,40205,-85.6481721,38.2319435,18,Private,Open: 4/16 Closed: 10/01,4,9,72,6736,128,71.90,72,6458,125,70.60,72,5375,121,70.40,(502) 458-2027,George Davies,1926,Closed,None,Yes,No,Yes,No,$,$$,Yes,Yes
5921,Iroquois Golf Course,Louisville,Kentucky,1501 Rundill Rd,40214,-85.7857887,38.1687206,18,Public,year round,1,12,71,6151,119,68.60,71,5839,116,67.20,74,4636,110,65.60,(502) 363-9520,,1946,Open,None,No,Yes,Yes,No,$,$,Yes,Yes
5922,Persimmon Ridge Golf Club,Louisville,Kentucky,72 Persimmon Ridge Dr,40245,-85.43574009999999,38.2853207,18,Private,year round,1,12,72,7129,145,75.70,72,6593,140,73.20,72,5126,131,71.80,(502) 241-0819,Arthur Hills,1988,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$$,Yes,Included in fee
5923,Barren River Lake State Resort Park Golf Course,Lucas,Kentucky,1149 State Park Rd,42156,-86.06222819999999,36.8587898,18,Resort,year round,1,12,72,6440,124,69.10,72,5942,122,68.40,72,4919,114,66.60,(270) 646-4653,,1970,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
5925,Madisonville Country Club,Madisonville,Kentucky,1 Country Club Lon,42431,-87.5098374,37.2944549,18,Private,year round,1,12,71,6550,133,71.80,71,6246,130,70.40,72,5182,124,69.80,(270) 821-3700,,1921,Reciprocal,None,Yes,Yes,Yes,No,$,$,Yes,Yes
5930,Mayfield Golf & Country Club,Mayfield,Kentucky,1301 W Broadway St,42066,-88.65640719999999,36.7422266,18,Semi-Private,year round,1,12,70,6204,117,70.00,70,5848,113,68.40,70,4853,110,68.10,(270) 247-1862,"Scott Nall, Sr.",1962,Open,None,Yes,No,Yes,No,$,$,Yes,Yes
